tract,serial_number,repeat_index,num_people,household_income,num_vehicles
10603,340363,1,1,<=0,1
10603,340363,2,1,<=0,1
10603,340363,3,1,<=0,1
10603,340363,4,1,<=0,1
10603,342884,0,2,90000-100000,3
10603,342884,1,2,<=0,1
10603,342884,2,2,30000-40000,2
10603,342884,3,2,100000+,1
10603,342898,0,1,<=0,1
10603,342898,1,1,<=0,1
10603,342898,2,1,<=0,1
10603,342898,3,1,<=0,0
10603,342898,4,1,<=0,1
10603,342898,5,1,<=0,1
10603,342898,6,1,<=0,1
10603,342898,7,1,<=0,3
10603,342898,8,1,<=0,2
10603,342898,9,1,<=0,1
10603,342898,10,1,<=0,2
10603,342898,11,1,<=0,0
10603,342898,12,1,<=0,1
10603,342898,13,1,<=0,2
10603,342898,14,1,<=0,0
10603,345817,0,2,100000+,1
10603,346359,0,4+,90000-100000,2
10603,346359,1,4+,80000-90000,3
10603,346359,2,4+,100000+,4
10603,353200,0,1,<=0,1
10603,353200,1,1,<=0,1
10603,353200,2,1,<=0,1
10603,353286,0,3,100000+,2
10603,353286,1,3,20000-30000,2
10603,353998,0,2,30000-40000,0
10603,353998,1,2,<=0,2
10603,353998,2,2,100000+,1
10603,353998,3,2,10000-20000,2
10603,353998,4,2,100000+,2
10603,353998,5,2,60000-70000,2
10603,355003,0,2,30000-40000,1
10603,357497,0,3,100000+,2
10603,358623,0,4+,50000-60000,1
10603,358623,1,4+,20000-30000,4
10603,358623,2,4+,80000-90000,1
10603,359793,0,4+,80000-90000,2
10603,359793,1,4+,20000-30000,2
10603,359793,2,4+,20000-30000,3
10603,359793,3,4+,80000-90000,5
10603,359793,4,4+,70000-80000,2
10603,360543,0,1,<=0,2
10603,360543,1,1,<=0,1
10603,360543,2,1,<=0,0
10603,360543,3,1,<=0,1
10603,360543,4,1,<=0,2
10603,360543,5,1,<=0,1
10603,360543,6,1,<=0,1
10603,360543,7,1,<=0,1
10603,360543,8,1,<=0,1
10603,360543,9,1,<=0,1
10603,360543,10,1,<=0,1
10603,360543,11,1,<=0,1
10603,360543,12,1,<=0,1
10603,360869,0,1,<=0,0
10603,360917,0,3,50000-60000,5
10603,363520,0,4+,50000-60000,2
10603,363520,1,4+,80000-90000,2
10603,363520,2,4+,50000-60000,1
10603,363520,3,4+,60000-70000,3
10603,363520,4,4+,40000-50000,2
10603,363520,5,4+,80000-90000,3
10603,363652,0,2,100000+,2
10603,364669,0,1,<=0,1
10603,365933,0,2,50000-60000,2
10603,365933,1,2,50000-60000,0
10603,366032,0,3,50000-60000,3
10603,366032,1,3,80000-90000,0
10603,367122,0,2,<=0,2
10603,367122,1,2,30000-40000,1
10603,367122,2,2,60000-70000,2
10603,367122,3,2,30000-40000,1
10603,367122,4,2,30000-40000,2
10603,367423,0,2,<=0,3
10603,367423,1,2,90000-100000,2
10603,367423,2,2,100000+,2
10603,367423,3,2,20000-30000,1
10603,372621,0,4+,<=0,2
10603,372621,1,4+,<=0,3
10603,372621,2,4+,<=0,2
10603,372621,3,4+,80000-90000,5
10603,372621,4,4+,80000-90000,0
10603,372621,5,4+,0-10000,1
10603,376405,0,2,100000+,2
10603,381196,0,2,30000-40000,1
10603,381196,1,2,10000-20000,0
10603,381196,2,2,<=0,2
10603,381196,3,2,30000-40000,2
10603,381196,4,2,100000+,2
10603,383209,0,1,<=0,1
10603,383209,1,1,<=0,1
10603,383209,2,1,<=0,1
10603,383209,3,1,<=0,1
10603,383209,4,1,<=0,1
10603,392051,0,1,<=0,1
10603,392051,1,1,<=0,1
10603,392051,2,1,<=0,2
10603,392051,3,1,<=0,0
10603,392051,4,1,<=0,1
10603,397081,0,3,100000+,2
10603,397081,1,3,40000-50000,1
10603,397081,2,3,100000+,1
10603,397941,0,1,<=0,0
10603,397941,1,1,<=0,0
10603,400980,0,3,70000-80000,5
10603,401647,0,4+,<=0,2
10603,401647,1,4+,<=0,3
10603,401647,2,4+,20000-30000,4
10603,401647,3,4+,100000+,2
10603,401647,4,4+,100000+,2
10603,401647,5,4+,100000+,1
10603,401647,6,4+,<=0,1
10603,401647,7,4+,<=0,2
10603,401647,8,4+,100000+,1
10603,401647,9,4+,20000-30000,3
10603,406273,0,4+,80000-90000,2
10603,406273,1,4+,<=0,5
10603,406595,0,2,<=0,2
10603,406595,1,2,20000-30000,4
10603,406595,2,2,<=0,1
10603,408712,0,3,30000-40000,3
10603,408712,1,3,<=0,1
10603,413167,0,1,<=0,2
10603,413167,1,1,<=0,1
10603,413167,2,1,<=0,1
10603,413167,3,1,<=0,1
10603,413167,4,1,<=0,1
10603,413167,5,1,<=0,1
10603,413167,6,1,<=0,1
10603,413167,7,1,<=0,1
10603,413167,8,1,<=0,0
10603,413167,9,1,<=0,1
10603,416166,0,2,60000-70000,4
10603,419170,0,1,<=0,2
10603,421506,0,2,50000-60000,1
10603,421506,1,2,0-10000,1
10603,421506,2,2,20000-30000,1
10603,421506,3,2,50000-60000,2
10603,421506,4,2,100000+,2
10603,422792,0,2,40000-50000,2
10603,422792,1,2,50000-60000,0
10603,422792,2,2,30000-40000,0
10603,422792,3,2,70000-80000,4
10603,422792,4,2,20000-30000,1
10603,425160,0,4+,100000+,2
10603,425160,1,4+,<=0,2
10603,425160,2,4+,60000-70000,3
10603,432248,0,1,<=0,1
10603,432248,1,1,<=0,1
10603,432248,2,1,<=0,2
10603,432407,0,2,20000-30000,0
10603,432407,1,2,100000+,0
10603,432407,2,2,20000-30000,2
10603,432407,3,2,90000-100000,0
10603,439233,0,2,<=0,1
10603,439233,1,2,60000-70000,1
10603,439233,2,2,80000-90000,2
10603,441029,0,3,80000-90000,2
10603,441313,0,1,<=0,1
10603,445166,0,1,<=0,3
10603,445166,1,1,<=0,1
10603,445166,2,1,<=0,1
10603,446354,0,2,100000+,3
10603,446354,1,2,30000-40000,0
10603,450105,0,4+,50000-60000,2
10603,450105,1,4+,0-10000,2
10603,450105,2,4+,50000-60000,2
10603,450105,3,4+,60000-70000,2
10603,450105,4,4+,<=0,2
10603,450105,5,4+,40000-50000,2
10603,450105,6,4+,100000+,2
10603,450105,7,4+,<=0,2
10603,451376,0,2,60000-70000,1
10603,451376,1,2,100000+,2
10603,451376,2,2,30000-40000,0
10603,451376,3,2,50000-60000,2
10603,451376,4,2,80000-90000,1
10603,453888,0,2,50000-60000,1
10603,453888,1,2,40000-50000,2
10603,453888,2,2,100000+,1
10603,453888,3,2,<=0,2
10603,453888,4,2,<=0,2
10603,453888,5,2,100000+,1
10603,453888,6,2,60000-70000,2
10603,453888,7,2,100000+,1
10603,453888,8,2,60000-70000,2
10603,453888,9,2,80000-90000,2
10603,454592,0,2,80000-90000,1
10603,454592,1,2,30000-40000,2
10603,454592,2,2,<=0,1
10603,457690,0,1,<=0,1
10603,457690,1,1,<=0,2
10603,457690,2,1,<=0,1
10603,458908,0,2,70000-80000,2
10603,458908,1,2,<=0,2
10603,458908,2,2,<=0,4
10603,463207,0,2,30000-40000,1
10603,463207,1,2,50000-60000,2
10603,464963,0,3,70000-80000,3
10603,464963,1,3,<=0,2
10603,464963,2,3,100000+,5
10603,464963,3,3,30000-40000,3
10603,464963,4,3,100000+,2
10603,464963,5,3,100000+,2
10603,469497,0,4+,60000-70000,3
10603,471835,0,1,<=0,0
10603,471835,1,1,<=0,1
10603,471835,2,1,<=0,2
10603,474890,0,2,100000+,2
10603,474890,1,2,<=0,2
10603,474890,2,2,50000-60000,1
10603,474890,3,2,100000+,2
10603,474890,4,2,30000-40000,0
10603,476053,0,3,<=0,1
10603,476053,1,3,60000-70000,1
10603,476053,2,3,20000-30000,4
10603,476053,3,3,100000+,3
10603,476053,4,3,90000-100000,3
10603,476513,0,4+,60000-70000,2
10603,476513,1,4+,60000-70000,1
10603,476513,2,4+,70000-80000,2
10603,478596,0,1,<=0,0
10603,478596,1,1,<=0,1
10603,485050,0,4+,40000-50000,4
10603,485050,1,4+,100000+,1
10603,485050,2,4+,40000-50000,0
10603,485050,3,4+,80000-90000,1
10603,486671,0,2,<=0,2
10603,489495,0,1,<=0,0
10603,490673,0,1,<=0,1
10603,490673,1,1,<=0,1
10603,490673,2,1,<=0,1
10603,490673,3,1,<=0,1
10603,490673,4,1,<=0,0
10603,490706,0,2,80000-90000,2
10603,490706,1,2,60000-70000,2
10603,490706,2,2,<=0,2
10603,490706,3,2,60000-70000,2
10603,490706,4,2,100000+,2
10603,493930,0,1,<=0,1
10603,493930,1,1,<=0,1
10603,493930,2,1,<=0,2
10603,493930,3,1,<=0,1
10603,493930,4,1,<=0,1
10603,493930,5,1,<=0,1
10603,493930,6,1,<=0,2
10603,493930,7,1,<=0,0
10603,496589,0,2,<=0,2
10603,496589,1,2,0-10000,1
10603,496589,2,2,60000-70000,2
10603,497447,0,2,100000+,0
10603,497543,0,2,100000+,0
10603,497543,1,2,<=0,1
10603,497543,2,2,100000+,3
10603,497543,3,2,10000-20000,1
10603,497543,4,2,<=0,1
10603,499593,0,2,20000-30000,3
10603,499593,1,2,40000-50000,0
10603,499593,2,2,90000-100000,0
10603,499593,3,2,20000-30000,2
10603,502086,0,3,80000-90000,3
10603,502833,0,1,<=0,1
10603,502833,1,1,<=0,1
10603,502833,2,1,<=0,0
10603,502833,3,1,<=0,1
10603,502833,4,1,<=0,2
10603,503319,0,2,100000+,2
10603,503319,1,2,70000-80000,2
10603,503319,2,2,100000+,1
10603,503840,0,1,<=0,1
10603,504469,0,3,30000-40000,5
10603,504469,1,3,80000-90000,6
10603,504469,2,3,60000-70000,2
10603,504469,3,3,20000-30000,3
10603,504469,4,3,30000-40000,2
10603,505201,0,1,<=0,3
10603,505201,1,1,<=0,1
10603,506802,0,2,<=0,2
10603,506802,1,2,80000-90000,2
10603,506802,2,2,100000+,0
10603,506802,3,2,100000+,1
10603,506802,4,2,30000-40000,1
10603,506802,5,2,90000-100000,1
10603,509129,0,1,<=0,1
10603,509129,1,1,<=0,1
10603,509129,2,1,<=0,0
10603,509129,3,1,<=0,1
10603,509479,0,4+,80000-90000,1
10603,509479,1,4+,<=0,2
10603,509479,2,4+,80000-90000,3
10603,509479,3,4+,0-10000,1
10603,509479,4,4+,100000+,2
10603,510319,0,2,<=0,1
10603,510319,1,2,60000-70000,1
10603,510319,2,2,40000-50000,2
10603,512238,0,2,50000-60000,1
10603,512238,1,2,<=0,1
10603,512238,2,2,<=0,2
10603,512238,3,2,100000+,2
10603,512238,4,2,<=0,1
10603,512238,5,2,70000-80000,1
10603,512238,6,2,90000-100000,3
10603,512238,7,2,<=0,1
10603,512238,8,2,40000-50000,0
10603,513251,0,2,70000-80000,2
10603,513251,1,2,30000-40000,1
10603,515020,0,1,<=0,2
10603,515020,1,1,<=0,1
10603,515020,2,1,<=0,1
10603,516133,0,1,<=0,1
10603,516133,1,1,<=0,2
10603,516133,2,1,<=0,1
10603,516133,3,1,<=0,0
10603,516133,4,1,<=0,1
10603,516762,0,1,<=0,1
10603,518110,0,4+,<=0,2
10603,518110,1,4+,70000-80000,2
10603,518110,2,4+,70000-80000,3
10603,518110,3,4+,50000-60000,1
10603,518110,4,4+,<=0,2
10603,519592,0,2,50000-60000,1
10603,519592,1,2,20000-30000,2
10603,519592,2,2,100000+,0
10603,519592,3,2,90000-100000,3
10603,521800,0,2,100000+,2
10603,521800,1,2,50000-60000,0
10603,525274,0,2,100000+,2
10603,525274,1,2,70000-80000,3
10603,525274,2,2,20000-30000,0
10603,525274,3,2,100000+,2
10603,525274,4,2,30000-40000,1
10603,525274,5,2,100000+,2
10603,525274,6,2,<=0,2
10603,525274,7,2,100000+,2
10603,525274,8,2,<=0,0
10603,525274,9,2,<=0,1
10603,527687,0,2,60000-70000,2
10603,527687,1,2,100000+,1
10603,528415,0,3,<=0,3
10603,528442,0,4+,30000-40000,2
10603,528442,1,4+,<=0,2
10603,528442,2,4+,60000-70000,1
10603,531179,0,2,30000-40000,0
10603,531179,1,2,20000-30000,1
10603,531179,2,2,50000-60000,0
10603,531588,0,4+,30000-40000,3
10603,535887,0,1,<=0,1
10603,535887,1,1,<=0,0
10603,535887,2,1,<=0,1
10603,539871,0,2,10000-20000,0
10603,539871,1,2,100000+,1
10603,539871,2,2,<=0,1
10603,539871,3,2,<=0,2
10603,539871,4,2,70000-80000,1
10603,541606,0,1,<=0,1
10603,545706,0,3,30000-40000,1
10603,545706,1,3,70000-80000,4
10603,545706,2,3,80000-90000,1
10603,545910,0,3,10000-20000,2
10603,545910,1,3,50000-60000,6
10603,545910,2,3,40000-50000,2
10603,546469,0,2,40000-50000,3
10603,546469,1,2,100000+,2
10603,546469,2,2,50000-60000,2
10603,546469,3,2,<=0,1
10603,546469,4,2,100000+,2
10603,546469,5,2,70000-80000,2
10603,546469,6,2,90000-100000,1
10603,546469,7,2,100000+,1
10603,546469,8,2,100000+,2
10603,546469,9,2,0-10000,1
10603,546469,10,2,<=0,2
10603,546469,11,2,50000-60000,3
10603,546469,12,2,100000+,2
10603,547815,0,2,20000-30000,0
10603,550803,0,3,100000+,3
10603,550832,0,2,100000+,2
10603,550832,1,2,<=0,2
10603,551921,0,3,30000-40000,5
10603,551921,1,3,30000-40000,6
10603,553457,0,1,<=0,1
10603,553457,1,1,<=0,1
10603,553457,2,1,<=0,1
10603,560091,0,3,70000-80000,0
10603,560091,1,3,70000-80000,4
10603,560091,2,3,100000+,3
10603,560091,3,3,50000-60000,2
10603,560091,4,3,90000-100000,3
10603,563015,0,3,20000-30000,2
10603,563015,1,3,50000-60000,3
10603,563015,2,3,40000-50000,2
10603,563015,3,3,40000-50000,2
10603,563015,4,3,70000-80000,1
10603,563718,0,2,70000-80000,1
10603,563718,1,2,20000-30000,2
10603,563718,2,2,20000-30000,1
10603,563718,3,2,100000+,2
10603,564818,0,2,0-10000,2
10603,564818,1,2,20000-30000,2
10603,564818,2,2,40000-50000,3
10603,566353,0,4+,<=0,3
10603,566353,1,4+,70000-80000,3
10603,566353,2,4+,80000-90000,3
10603,566353,3,4+,100000+,2
10603,566489,0,1,<=0,2
10603,566489,1,1,<=0,1
10603,567175,0,3,<=0,2
10603,569745,0,3,60000-70000,4
10603,569745,1,3,100000+,3
10603,569745,2,3,30000-40000,1
10603,569745,3,3,<=0,3
10603,574278,0,3,100000+,2
10603,574278,1,3,40000-50000,2
10603,574278,2,3,60000-70000,2
10603,575324,0,2,60000-70000,2
10603,575324,1,2,100000+,2
10603,578577,0,3,20000-30000,2
10603,578782,0,1,<=0,1
10603,578782,1,1,<=0,2
10603,579627,0,1,<=0,0
10603,579627,1,1,<=0,2
10603,581259,0,2,60000-70000,2
10603,581259,1,2,100000+,0
10603,582340,0,1,<=0,3
10603,582340,1,1,<=0,1
10603,582340,2,1,<=0,1
10603,582340,3,1,<=0,1
10603,591402,0,1,<=0,1
10603,591402,1,1,<=0,1
10603,591402,2,1,<=0,1
10603,591402,3,1,<=0,0
10603,591402,4,1,<=0,1
10603,591657,0,1,<=0,1
10603,591657,1,1,<=0,1
10603,592066,0,3,100000+,3
10603,592066,1,3,100000+,6
10603,592066,2,3,<=0,6
10603,592629,0,4+,70000-80000,1
10603,592629,1,4+,40000-50000,2
10603,592629,2,4+,60000-70000,1
10603,592629,3,4+,20000-30000,2
10603,592629,4,4+,80000-90000,2
10603,593541,0,2,50000-60000,3
10603,593541,1,2,20000-30000,3
10603,593541,2,2,20000-30000,2
10603,593541,3,2,<=0,3
10603,595317,0,4+,40000-50000,2
10603,595317,1,4+,80000-90000,0
10603,595345,0,3,100000+,2
10603,595345,1,3,100000+,3
10603,595345,2,3,100000+,2
10603,595345,3,3,100000+,6
10603,595345,4,3,<=0,3
10603,595345,5,3,100000+,2
10603,595345,6,3,60000-70000,2
10603,595345,7,3,60000-70000,1
10603,595345,8,3,50000-60000,4
10603,595345,9,3,100000+,3
10603,595345,10,3,90000-100000,3
10603,595345,11,3,70000-80000,1
10603,599563,0,2,50000-60000,2
10603,599563,1,2,30000-40000,3
10603,599563,2,2,50000-60000,2
10603,599563,3,2,100000+,4
10603,600551,0,2,80000-90000,1
10603,600551,1,2,20000-30000,2
10603,600551,2,2,60000-70000,1
10603,600551,3,2,<=0,2
10603,600551,4,2,100000+,3
10603,600551,5,2,30000-40000,2
10603,602759,0,1,<=0,2
10603,602759,1,1,<=0,0
10603,602759,2,1,<=0,1
10603,607258,0,1,<=0,0
10603,608744,0,4+,10000-20000,1
10603,608744,1,4+,60000-70000,1
10603,609430,0,4+,50000-60000,1
10603,609430,1,4+,100000+,4
10603,610626,0,1,<=0,1
10603,610626,1,1,<=0,1
10603,610626,2,1,<=0,1
10603,610626,3,1,<=0,1
10603,611979,0,2,<=0,2
10603,612991,0,4+,40000-50000,3
10603,612991,1,4+,100000+,3
10603,612991,2,4+,100000+,2
10603,612991,3,4+,0-10000,2
10603,612991,4,4+,100000+,3
10603,613880,0,1,<=0,1
10603,613880,1,1,<=0,0
10603,613880,2,1,<=0,1
10603,613880,3,1,<=0,1
10603,614376,0,1,<=0,1
10603,614376,1,1,<=0,1
10603,615375,0,1,<=0,1
10603,615375,1,1,<=0,3
10603,615441,0,2,10000-20000,1
10603,615441,1,2,<=0,0
10603,615830,0,3,70000-80000,3
10603,615830,1,3,60000-70000,4
10603,615830,2,3,60000-70000,2
10603,619575,0,2,100000+,2
10603,619575,1,2,20000-30000,0
10603,619575,2,2,100000+,1
10603,619575,3,2,70000-80000,2
10603,619575,4,2,100000+,3
10603,619575,5,2,30000-40000,2
10603,619575,6,2,80000-90000,1
10603,619575,7,2,50000-60000,1
10603,619575,8,2,20000-30000,2
10603,619575,9,2,10000-20000,1
10603,619848,0,1,<=0,1
10603,619848,1,1,<=0,1
10603,619848,2,1,<=0,0
10603,627512,0,2,60000-70000,2
10603,627512,1,2,<=0,4
10603,627512,2,2,100000+,1
10603,627512,3,2,<=0,0
10603,627512,4,2,<=0,2
10603,627512,5,2,30000-40000,0
10603,627512,6,2,<=0,2
10603,628816,0,3,100000+,2
10603,628816,1,3,30000-40000,3
10603,628816,2,3,40000-50000,2
10603,628816,3,3,100000+,3
10603,631088,0,1,<=0,1
10603,634731,0,1,<=0,0
10603,634731,1,1,<=0,1
10603,634731,2,1,<=0,2
10603,636523,0,1,<=0,1
10603,636523,1,1,<=0,1
10603,636523,2,1,<=0,2
10603,643309,0,1,<=0,1
10603,643309,1,1,<=0,1
10603,643309,2,1,<=0,1
10603,643309,3,1,<=0,1
10603,643309,4,1,<=0,0
10603,644605,0,1,<=0,1
10603,645045,0,1,<=0,0
10603,646277,0,2,90000-100000,3
10603,646288,0,1,<=0,1
10603,646288,1,1,<=0,1
10603,646288,2,1,<=0,1
10603,646288,3,1,<=0,2
10603,646288,4,1,<=0,1
10603,651103,0,4+,20000-30000,1
10603,652483,0,1,<=0,1
10603,652483,1,1,<=0,0
10603,652483,2,1,<=0,0
10603,652483,3,1,<=0,1
10603,652483,4,1,<=0,1
10603,652483,5,1,<=0,1
10603,660346,0,4+,80000-90000,3
10603,660346,1,4+,40000-50000,3
10603,660346,2,4+,<=0,2
10603,660577,0,2,100000+,3
10603,660577,1,2,100000+,2
10603,660577,2,2,<=0,2
10603,661565,0,3,<=0,4
10603,661565,1,3,100000+,5
10603,661565,2,3,<=0,3
10603,662110,0,1,<=0,1
10603,662110,1,1,<=0,1
10603,662110,2,1,<=0,1
10603,662110,3,1,<=0,1
10603,662110,4,1,<=0,1
10603,662110,5,1,<=0,0
10603,664681,0,2,20000-30000,2
10603,664681,1,2,100000+,1
10603,664681,2,2,100000+,1
10603,668001,0,4+,100000+,2
10603,668001,1,4+,100000+,3
10603,668001,2,4+,100000+,2
10603,668001,3,4+,100000+,2
10603,670275,0,2,60000-70000,2
10603,670275,1,2,50000-60000,1
10603,670723,0,4+,<=0,1
10603,670723,1,4+,50000-60000,2
10603,670723,2,4+,100000+,2
10603,670723,3,4+,80000-90000,2
10603,670723,4,4+,100000+,2
10603,672269,0,4+,50000-60000,2
10603,672269,1,4+,80000-90000,1
10603,672269,2,4+,100000+,1
10603,672269,3,4+,50000-60000,5
10603,673564,0,2,80000-90000,2
10603,673564,1,2,90000-100000,1
10603,676249,0,1,<=0,3
10603,677684,0,2,90000-100000,2
10603,677684,1,2,30000-40000,2
10603,677684,2,2,<=0,1
10603,679484,0,1,<=0,1
10603,679484,1,1,<=0,1
10603,679484,2,1,<=0,0
10603,679484,3,1,<=0,1
10603,679484,4,1,<=0,2
10603,679484,5,1,<=0,2
10603,679484,6,1,<=0,0
10603,679484,7,1,<=0,1
10603,679484,8,1,<=0,1
10603,679484,9,1,<=0,1
10603,679484,10,1,<=0,1
10603,679484,11,1,<=0,1
10603,679484,12,1,<=0,1
10603,679484,13,1,<=0,1
10603,680086,0,1,<=0,1
10603,680086,1,1,<=0,0
10603,680086,2,1,<=0,1
10603,680086,3,1,<=0,0
10603,680086,4,1,<=0,1
10603,680312,0,2,<=0,0
10603,681611,0,2,50000-60000,2
10603,681611,1,2,80000-90000,1
10603,681611,2,2,<=0,2
10603,681611,3,2,70000-80000,1
10603,683024,0,2,100000+,2
10603,684474,0,3,40000-50000,4
10603,684474,1,3,100000+,3
10603,684474,2,3,<=0,6
10603,685967,0,1,<=0,1
10603,686327,0,4+,30000-40000,2
10603,688412,0,2,80000-90000,4
10603,688412,1,2,100000+,3
10603,688412,2,2,40000-50000,2
10603,688412,3,2,100000+,2
10603,688412,4,2,100000+,2
10603,688412,5,2,30000-40000,1
10603,689929,0,2,60000-70000,0
10603,692246,0,2,90000-100000,1
10603,692246,1,2,<=0,6
10603,692530,0,2,<=0,4
10603,692530,1,2,<=0,0
10603,694272,0,3,100000+,2
10603,696132,0,2,<=0,1
10603,696446,0,3,80000-90000,2
10603,696446,1,3,<=0,2
10603,699417,0,1,<=0,0
10603,699417,1,1,<=0,1
10603,699417,2,1,<=0,2
10603,699417,3,1,<=0,1
10603,699417,4,1,<=0,0
10603,700807,0,1,<=0,1
10603,701988,0,2,<=0,2
10603,703749,0,1,<=0,0
10603,703796,0,1,<=0,1
10603,703796,1,1,<=0,2
10603,704643,0,2,60000-70000,2
10603,704643,1,2,<=0,2
10603,704643,2,2,<=0,0
10603,704643,3,2,30000-40000,1
10603,704643,4,2,60000-70000,1
10603,704643,5,2,50000-60000,2
10603,709398,0,1,<=0,2
10603,709398,1,1,<=0,0
10603,709398,2,1,<=0,0
10603,709398,3,1,<=0,1
10603,711818,0,2,<=0,1
10603,712309,0,2,<=0,1
10603,712309,1,2,<=0,2
10603,712352,0,2,100000+,0
10603,712352,1,2,100000+,0
10603,712352,2,2,60000-70000,1
10603,712352,3,2,50000-60000,2
10603,713342,0,4+,100000+,4
10603,713342,1,4+,10000-20000,0
10603,713342,2,4+,100000+,3
10603,713342,3,4+,80000-90000,1
10603,722943,0,4+,60000-70000,1
10603,722943,1,4+,100000+,0
10603,722943,2,4+,70000-80000,0
10603,722943,3,4+,<=0,3
10603,722943,4,4+,<=0,1
10603,722943,5,4+,90000-100000,3
10603,725451,0,1,<=0,1
10603,725451,1,1,<=0,1
10603,725451,2,1,<=0,1
10603,725451,3,1,<=0,1
10603,725451,4,1,<=0,1
10603,727405,0,1,<=0,1
10603,727405,1,1,<=0,1
10603,727405,2,1,<=0,1
10603,727405,3,1,<=0,1
10603,727405,4,1,<=0,2
10603,727405,5,1,<=0,1
10603,728243,0,4+,<=0,3
10603,728243,1,4+,70000-80000,1
10603,728243,2,4+,50000-60000,2
10603,731932,0,3,40000-50000,4
10603,731932,1,3,100000+,2
10603,731932,2,3,60000-70000,3
10603,731932,3,3,100000+,2
10603,731932,4,3,100000+,4
10603,733257,0,2,60000-70000,2
10603,733257,1,2,20000-30000,1
10603,733622,0,2,60000-70000,3
10603,738735,0,2,20000-30000,3
10603,739990,0,2,<=0,1
10603,740321,0,1,<=0,0
10603,740321,1,1,<=0,1
10603,740321,2,1,<=0,2
10603,740321,3,1,<=0,1
10603,742056,0,2,50000-60000,1
10603,742056,1,2,40000-50000,2
10603,744597,0,3,90000-100000,1
10603,745045,0,2,60000-70000,4
10603,745045,1,2,<=0,1
10603,745045,2,2,<=0,4
10603,745045,3,2,100000+,4
10603,745045,4,2,100000+,3
10603,745045,5,2,90000-100000,2
10603,745045,6,2,100000+,2
10603,745045,7,2,<=0,2
10603,745045,8,2,40000-50000,1
10603,745045,9,2,<=0,2
10603,745045,10,2,100000+,1
10603,745045,11,2,<=0,2
10603,745045,12,2,10000-20000,1
10603,745045,13,2,<=0,1
10603,746694,0,1,<=0,2
10603,746694,1,1,<=0,1
10603,748022,0,2,100000+,2
10603,748690,0,2,100000+,1
10603,748690,1,2,100000+,2
10603,748690,2,2,100000+,2
10603,748690,3,2,100000+,2
10603,750415,0,2,90000-100000,0
10603,750415,1,2,50000-60000,2
10603,750415,2,2,50000-60000,1
10603,750415,3,2,30000-40000,2
10603,750415,4,2,60000-70000,1
10603,750415,5,2,20000-30000,3
10603,750415,6,2,60000-70000,6
10603,750415,7,2,90000-100000,2
10603,751289,0,3,50000-60000,3
10603,751289,1,3,<=0,3
10603,751289,2,3,100000+,4
10603,751289,3,3,100000+,3
10603,751289,4,3,10000-20000,2
10603,751289,5,3,100000+,3
10603,751289,6,3,100000+,4
10603,751289,7,3,100000+,4
10603,751289,8,3,100000+,2
10603,751289,9,3,50000-60000,2
10603,751289,10,3,40000-50000,2
10603,751920,0,1,<=0,1
10603,751920,1,1,<=0,1
10603,752765,0,2,20000-30000,0
10603,753920,0,2,50000-60000,2
10603,753920,1,2,100000+,1
10603,753920,2,2,<=0,1
10603,753937,0,1,<=0,1
10603,753937,1,1,<=0,1
10603,755117,0,1,<=0,1
10603,755117,1,1,<=0,1
10603,755997,0,1,<=0,1
10603,755997,1,1,<=0,1
10603,755997,2,1,<=0,1
10603,755997,3,1,<=0,1
10603,755997,4,1,<=0,1
10603,755997,5,1,<=0,1
10603,755997,6,1,<=0,1
10603,756816,0,3,<=0,2
10603,756816,1,3,10000-20000,2
10603,756816,2,3,100000+,3
10603,756816,3,3,60000-70000,2
10603,757912,0,1,<=0,1
10603,757912,1,1,<=0,0
10603,757912,2,1,<=0,2
10603,758519,0,4+,50000-60000,3
10603,758519,1,4+,90000-100000,1
10603,758519,2,4+,70000-80000,2
10603,758861,0,4+,50000-60000,2
10603,758861,1,4+,90000-100000,2
10603,758861,2,4+,20000-30000,3
10603,758861,3,4+,<=0,4
10603,760764,0,1,<=0,1
10603,760764,1,1,<=0,2
10603,760764,2,1,<=0,1
10603,760764,3,1,<=0,1
10603,760764,4,1,<=0,2
10603,761635,0,2,100000+,3
10603,761635,1,2,70000-80000,1
10603,761635,2,2,10000-20000,2
10603,761635,3,2,100000+,4
10603,761635,4,2,<=0,2
10603,763845,0,4+,30000-40000,2
10603,763845,1,4+,100000+,3
10603,764151,0,2,70000-80000,1
10603,764151,1,2,50000-60000,2
10603,764151,2,2,10000-20000,2
10603,764151,3,2,40000-50000,2
10603,764151,4,2,50000-60000,1
10603,764151,5,2,100000+,1
10603,764449,0,2,100000+,2
10603,764449,1,2,100000+,1
10603,764449,2,2,80000-90000,2
10603,764449,3,2,20000-30000,3
10603,764449,4,2,20000-30000,1
10603,765007,0,2,50000-60000,1
10603,765007,1,2,100000+,2
10603,765007,2,2,<=0,2
10603,765007,3,2,80000-90000,2
10603,765007,4,2,70000-80000,1
10603,765007,5,2,100000+,2
10603,765474,0,4+,40000-50000,3
10603,765474,1,4+,100000+,2
10603,765474,2,4+,50000-60000,0
10603,765474,3,4+,20000-30000,1
10603,765474,4,4+,100000+,1
10603,765474,5,4+,100000+,2
10603,765474,6,4+,40000-50000,1
10603,765474,7,4+,80000-90000,1
10603,765474,8,4+,40000-50000,2
10603,768207,0,4+,100000+,2
10603,768207,1,4+,<=0,2
10603,768207,2,4+,0-10000,2
10603,768207,3,4+,100000+,3
