household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles
59534,159534,10500,1041713,1,3,7585,1
59535,159535,10500,1042131,0,1,16658,1
59536,159536,10500,1042131,1,1,9776,1
59537,159537,10500,1042131,2,1,12123,0
59538,159538,10500,1042131,3,1,66569,0
59539,159539,10500,1042131,4,1,53952,0
59540,159540,10500,1042131,5,1,14316,0
59541,159541,10500,1043611,0,3,40678,1
59542,159542,10500,1043611,1,3,62875,2
59543,159543,10500,1046828,0,2,45486,1
59544,159544,10500,1046828,1,2,69155,1
59545,159545,10500,1046828,2,2,20053,2
59546,159546,10500,1047037,0,3,17943,2
59547,159547,10500,1047037,1,3,78720,1
59548,159548,10500,1047784,0,2,55336,3
59549,159549,10500,1047784,1,2,12943,2
59550,159550,10500,1047816,0,1,29371,1
59551,159551,10500,1047816,1,1,16473,1
59552,159552,10500,1047816,2,1,14712,1
59553,159553,10500,1047816,3,1,77063,0
59554,159554,10500,1047816,4,1,22339,1
59555,159555,10500,1047816,5,1,56730,0
59556,159556,10500,1048210,0,2,9607,1
59557,159557,10500,1048210,1,2,2426,1
59558,159558,10500,1049947,0,2,100001,2
59559,159559,10500,1049947,1,2,61389,2
59560,159560,10500,1050716,0,2,92557,2
59561,159561,10500,1052649,0,4,88720,3
59562,159562,10500,1054779,0,2,52473,2
59563,159563,10500,1054779,1,2,66569,2
59564,159564,10500,1054779,2,2,28840,2
59565,159565,10500,1057710,0,1,93614,1
59566,159566,10500,1057710,1,1,9547,1
59567,159567,10500,1057899,0,3,100001,1
59568,159568,10500,1057899,1,3,14609,2
59569,159569,10500,1058550,0,1,8459,1
59570,159570,10500,1058550,1,1,23540,1
59571,159571,10500,1058550,2,1,45491,1
59572,159572,10500,1062921,0,4,100001,2
59573,159573,10500,1062921,1,4,100001,2
59574,159574,10500,1062921,2,4,42811,2
59575,159575,10500,1062921,3,4,100001,2
59576,159576,10500,1062921,4,4,69137,3
59577,159577,10500,1068211,0,2,8509,1
59578,159578,10500,1068211,1,2,100001,2
59579,159579,10500,1069187,0,2,7470,0
59580,159580,10500,1069187,1,2,43629,1
59581,159581,10500,1069187,2,2,100001,2
59582,159582,10500,1071591,0,1,22338,2
59583,159583,10500,1073019,0,2,35284,2
59584,159584,10500,1073019,1,2,99725,3
59585,159585,10500,1074589,0,4,91836,3
59586,159586,10500,1074589,1,4,100001,3
59587,159587,10500,1074589,2,4,75675,0
59588,159588,10500,1074589,3,4,15818,1
59589,159589,10500,1074589,4,4,60301,3
59590,159590,10500,1074589,5,4,14987,2
59591,159591,10500,1076965,0,1,16116,1
59592,159592,10500,1076965,1,1,5672,1
59593,159593,10500,1078974,0,4,100001,2
59594,159594,10500,1078974,1,4,38405,2
59595,159595,10500,1078974,2,4,22586,4
59596,159596,10500,1078974,3,4,27004,4
59597,159597,10500,1078974,4,4,87371,2
59598,159598,10500,1078974,5,4,81950,2
59599,159599,10500,1078974,6,4,28604,2
59600,159600,10500,1078974,7,4,74930,1
59601,159601,10500,1078974,8,4,72025,3
59602,159602,10500,1082874,0,2,100001,2
59603,159603,10500,1084829,0,1,46843,2
59604,159604,10500,1084829,1,1,36608,1
59605,159605,10500,1087192,0,3,44447,2
59606,159606,10500,1087259,0,2,100001,1
59607,159607,10500,1087259,1,2,21200,1
59608,159608,10500,1088371,0,1,81739,1
59609,159609,10500,1088371,1,1,47785,6
59610,159610,10500,1090197,0,2,66579,2
59611,159611,10500,1090197,1,2,35356,2
59612,159612,10500,1090197,2,2,100001,0
59613,159613,10500,1091984,0,1,37042,1
59614,159614,10500,1093544,0,2,74354,2
59615,159615,10500,1093544,1,2,78338,2
59616,159616,10500,1098043,0,1,21387,1
59617,159617,10500,1098043,1,1,813,0
59618,159618,10500,1098043,2,1,73904,1
59619,159619,10500,1098043,3,1,28006,1
59620,159620,10500,1098043,4,1,56940,1
59621,159621,10500,1099958,0,2,69699,2
59622,159622,10500,1099958,1,2,51167,2
59623,159623,10500,1100856,0,3,47887,2
59624,159624,10500,1100856,1,3,10588,2
59625,159625,10500,1102138,0,2,44734,2
59626,159626,10500,1102138,1,2,32102,1
59627,159627,10500,1103196,0,1,33273,1
59628,159628,10500,1103196,1,1,27543,1
59629,159629,10500,1104133,0,2,66206,1
59630,159630,10500,1104133,1,2,40129,1
59631,159631,10500,1106279,0,1,54429,1
59632,159632,10500,1106279,1,1,40439,1
59633,159633,10500,1106279,2,1,44987,1
59634,159634,10500,1106279,3,1,18673,2
59635,159635,10500,1106279,4,1,37117,1
59636,159636,10500,1106279,5,1,62685,1
59637,159637,10500,1106279,6,1,11000,1
59638,159638,10500,1106279,7,1,84768,1
59639,159639,10500,1106279,8,1,27502,1
59640,159640,10500,1107417,0,4,100001,1
59641,159641,10500,1107572,0,4,34797,3
59642,159642,10500,1107572,1,4,80907,3
59643,159643,10500,1109676,0,2,46044,2
59644,159644,10500,1109676,1,2,53990,2
59645,159645,10500,1110318,0,1,12406,1
59646,159646,10500,1110318,1,1,66569,1
59647,159647,10500,1110438,0,1,27199,1
59648,159648,10500,1110642,0,3,58644,4
59649,159649,10500,1110642,1,3,100001,2
59650,159650,10500,1110654,0,4,60343,1
59651,159651,10500,1110654,1,4,69520,1
59652,159652,10500,1111078,0,4,100001,3
59653,159653,10500,1111078,1,4,21112,2
59654,159654,10500,1112190,0,4,31589,3
59655,159655,10500,1112190,1,4,18901,2
59656,159656,10500,1114106,0,3,34401,3
59657,159657,10500,1114106,1,3,100001,3
59658,159658,10500,1114106,2,3,63869,2
59659,159659,10500,1114106,3,3,25553,2
59660,159660,10500,1114106,4,3,74241,2
59661,159661,10500,1117244,0,2,3077,1
59662,159662,10500,1117244,1,2,85852,2
59663,159663,10500,1118019,0,3,62549,3
59664,159664,10500,1119217,0,2,92337,2
59665,159665,10500,1119712,0,1,25732,1
59666,159666,10500,1119712,1,1,35718,1
59667,159667,10500,1123338,0,4,100001,2
59668,159668,10500,1123338,1,4,76942,0
59669,159669,10500,1123672,0,1,10532,0
59670,159670,10500,1123672,1,1,90822,0
59671,159671,10500,1125043,0,3,408,3
59672,159672,10500,1125043,1,3,100001,2
59673,159673,10500,1125224,0,2,27371,2
59674,159674,10500,1129217,0,2,90389,2
59675,159675,10500,1129217,1,2,20543,2
59676,159676,10500,1129478,0,2,55551,1
59677,159677,10500,1129478,1,2,25696,2
59678,159678,10500,1129478,2,2,73524,1
59679,159679,10500,1131084,0,3,21844,2
59680,159680,10500,1131535,0,3,20459,2
59681,159681,10500,1131535,1,3,93971,0
59682,159682,10500,1138347,0,3,6388,1
59683,159683,10500,1139538,0,3,47130,3
59684,159684,10500,1139538,1,3,59758,2
59685,159685,10500,1141665,0,1,14810,1
59686,159686,10500,1141665,1,1,12080,1
59687,159687,10500,1142884,0,2,66569,1
59688,159688,10500,1142884,1,2,33695,2
59689,159689,10500,1143047,0,2,100001,1
59690,159690,10500,1143047,1,2,73214,2
59691,159691,10500,1143047,2,2,36072,1
59692,159692,10500,1143047,3,2,12433,2
59693,159693,10500,1143047,4,2,46029,2
59694,159694,10500,1143047,5,2,74754,2
59695,159695,10500,1143480,0,2,100001,3
59696,159696,10500,1143480,1,2,1083,2
59697,159697,10500,1143862,0,4,34846,5
59698,159698,10500,1143862,1,4,83916,1
59699,159699,10500,1145599,0,3,37710,3
59700,159700,10500,1145599,1,3,7735,3
59701,159701,10500,1146450,0,4,89741,2
59702,159702,10500,1146450,1,4,27166,2
59703,159703,10500,1146450,2,4,28187,3
59704,159704,10500,1146450,3,4,100001,1
59705,159705,10500,1146450,4,4,100001,1
59706,159706,10500,1151802,0,2,67460,2
59707,159707,10500,1152550,0,4,213,2
59708,159708,10500,1152550,1,4,19118,2
59709,159709,10500,1156207,0,4,100001,1
59710,159710,10500,1156207,1,4,100001,4
59711,159711,10500,1168985,0,1,48418,1
59712,159712,10500,1168985,1,1,18368,1
59713,159713,10500,1171006,0,1,100001,1
59714,159714,10500,1171006,1,1,26103,1
59715,159715,10500,1175179,0,1,26981,1
59716,159716,10500,1175179,1,1,52646,1
59717,159717,10500,1175247,0,3,21939,1
59718,159718,10500,1175247,1,3,59894,1
59719,159719,10500,1175247,2,3,73664,1
59720,159720,10500,1176163,0,1,24795,3
59721,159721,10500,1178248,0,4,84137,2
59722,159722,10500,1179579,0,2,41451,4
59723,159723,10500,1179579,1,2,17569,2
59724,159724,10500,1179795,0,4,88137,2
59725,159725,10500,1179795,1,4,79099,3
59726,159726,10500,1189899,0,1,20756,1
59727,159727,10500,1189899,1,1,30391,1
59728,159728,10500,1191658,0,3,100001,2
59729,159729,10500,1191658,1,3,100001,4
59730,159730,10500,1193677,0,2,100001,1
59731,159731,10500,1193677,1,2,33084,2
59732,159732,10500,1193677,2,2,20743,1
59733,159733,10500,1195218,0,1,18295,1
59734,159734,10500,1195218,1,1,27581,1
59735,159735,10500,1195218,2,1,15119,1
59736,159736,10500,1197177,0,1,27668,0
59737,159737,10500,1199221,0,4,100001,0
59738,159738,10500,1199221,1,4,40393,0
59739,159739,10500,1202900,0,3,64519,2
59740,159740,10500,1202900,1,3,100001,5
59741,159741,10500,1204593,0,4,100001,1
59742,159742,10500,1204593,1,4,74055,3
59743,159743,10500,1205379,0,2,100001,2
59744,159744,10500,1205379,1,2,95528,2
59745,159745,10500,1206466,0,4,77513,2
59746,159746,10500,1208571,0,1,100001,1
59747,159747,10500,1208571,1,1,100001,1
59748,159748,10500,1209569,0,2,85027,0
59749,159749,10500,1209569,1,2,94464,3
59750,159750,10500,1209569,2,2,100001,2
59751,159751,10500,1209569,3,2,12780,0
59752,159752,10500,1209569,4,2,91204,2
59753,159753,10500,1209569,5,2,100001,6
59754,159754,10500,1209569,6,2,100001,2
59755,159755,10500,1209988,0,4,28418,2
59756,159756,10500,1216968,0,2,100001,2
59757,159757,10500,1219640,0,1,12365,1
59758,159758,10500,1219640,1,1,38886,1
59759,159759,10500,1219640,2,1,66569,0
59760,159760,10500,1219640,3,1,40878,1
59761,159761,10500,1219756,0,1,88271,0
59762,159762,10500,1219756,1,1,429,1
59763,159763,10500,1219756,2,1,33411,1
59764,159764,10500,1219756,3,1,10141,1
59765,159765,10500,1219756,4,1,29364,0
59766,159766,10500,1219861,0,4,36573,4
59767,159767,10500,1219861,1,4,47837,1
59768,159768,10500,1220024,0,1,7280,1
59769,159769,10500,1220024,1,1,82851,0
59770,159770,10500,1220422,0,2,22729,1
59771,159771,10500,1220422,1,2,100001,1
59772,159772,10500,1220893,0,4,100001,2
59773,159773,10500,1220893,1,4,38212,2
59774,159774,10500,1222503,0,3,100001,2
59775,159775,10500,1222503,1,3,52412,2
59776,159776,10500,1225172,0,3,40289,2
59777,159777,10500,1225172,1,3,100001,3
59778,159778,10500,1225172,2,3,100001,2
59779,159779,10500,1225305,0,2,100001,1
59780,159780,10500,1225305,1,2,23304,2
59781,159781,10500,1225305,2,2,66778,2
59782,159782,10500,1225305,3,2,58694,2
59783,159783,10500,1226701,0,1,28478,0
59784,159784,10500,1230931,0,2,75767,2
59785,159785,10500,1230931,1,2,100001,1
59786,159786,10500,1230931,2,2,44468,2
59787,159787,10500,1231935,0,3,100001,2
59788,159788,10500,1232451,0,2,100001,0
59789,159789,10500,1232451,1,2,100001,1
59790,159790,10500,1236693,0,2,97728,3
59791,159791,10500,1236693,1,2,100001,2
59792,159792,10500,1238165,0,4,51366,4
59793,159793,10500,1238165,1,4,7749,3
59794,159794,10500,1240587,0,2,100001,1
59795,159795,10500,1240587,1,2,100001,2
59796,159796,10500,1241485,0,2,11775,1
59797,159797,10500,1241485,1,2,100001,1
59798,159798,10500,1241485,2,2,35780,2
59799,159799,10500,1241485,3,2,100001,6
59800,159800,10500,1241485,4,2,51891,2
59801,159801,10500,1241485,5,2,95542,0
59802,159802,10500,1241485,6,2,24034,1
59803,159803,10500,1241886,0,3,75203,2
59804,159804,10500,1243295,0,1,59275,1
59805,159805,10500,1244759,0,1,30714,1
59806,159806,10500,1244759,1,1,100001,2
59807,159807,10500,1245105,0,4,80410,2
59808,159808,10500,1248284,0,1,34218,1
59809,159809,10500,1248329,0,4,74478,1
59810,159810,10500,1259079,0,2,100001,1
59811,159811,10500,1259079,1,2,100001,2
59812,159812,10500,1263651,0,1,19924,1
59813,159813,10500,1269270,0,2,12898,2
59814,159814,10500,1269270,1,2,100001,2
59815,159815,10500,1269270,2,2,100001,2
59816,159816,10500,1269921,0,2,58059,1
59817,159817,10500,1269921,1,2,49230,1
59818,159818,10500,1270072,0,1,81723,3
59819,159819,10500,1270072,1,1,66569,1
59820,159820,10500,1272470,0,2,66569,2
59821,159821,10500,1272470,1,2,94756,1
59822,159822,10500,1275969,0,1,20298,1
59823,159823,10500,1276481,0,4,84024,2
59824,159824,10500,1276481,1,4,7389,3
59825,159825,10500,1276481,2,4,4702,0
59826,159826,10500,1277736,0,2,59188,2
59827,159827,10500,1281388,0,2,6771,2
59828,159828,10500,1281388,1,2,86766,2
59829,159829,10500,1283646,0,3,100001,3
59830,159830,10500,1284742,0,4,597,2
59831,159831,10500,1286142,0,1,54617,0
59832,159832,10500,1286142,1,1,84416,1
59833,159833,10500,1287772,0,3,51985,1
59834,159834,10500,1287772,1,3,100001,3
59835,159835,10500,1288241,0,4,62454,1
59836,159836,10500,1288241,1,4,100001,1
59837,159837,10500,1290838,0,3,49729,3
59838,159838,10500,1290838,1,3,100001,2
59839,159839,10500,1292660,0,4,100001,2
59840,159840,10500,1292660,1,4,100001,2
59841,159841,10500,1292660,2,4,100001,1
59842,159842,10500,1295744,0,2,17417,2
59843,159843,10500,1295744,1,2,100001,0
59844,159844,10500,1295904,0,1,25124,2
59845,159845,10500,1295904,1,1,39927,1
59846,159846,10500,1296365,0,2,100001,2
59847,159847,10500,1296365,1,2,37289,3
59848,159848,10500,1299793,0,4,86700,2
59849,159849,10500,1299793,1,4,100001,2
59850,159850,10500,1300359,0,1,12275,0
59851,159851,10500,1300359,1,1,26910,1
59852,159852,10500,1300558,0,4,100001,2
59853,159853,10500,1300558,1,4,25048,3
59854,159854,10500,1300558,2,4,100001,2
59855,159855,10500,1300558,3,4,52110,2
59856,159856,10500,1300558,4,4,48053,3
59857,159857,10500,1300558,5,4,26313,2
59858,159858,10500,1300558,6,4,78219,2
59859,159859,10500,1300558,7,4,71870,2
59860,159860,10500,1303415,0,1,66402,1
59861,159861,10500,1307077,0,2,12140,1
59862,159862,10500,1307077,1,2,37501,2
59863,159863,10500,1311096,0,2,93588,0
59864,159864,10500,1311096,1,2,100001,2
59865,159865,10500,1311096,2,2,13635,1
59866,159866,10500,1311096,3,2,40668,2
59867,159867,10500,1312517,0,3,100001,2
59868,159868,10500,1312517,1,3,48189,3
59869,159869,10500,1315484,0,3,100001,1
59870,159870,10500,1315484,1,3,3136,2
59871,159871,10500,1325810,0,1,19039,0
59872,159872,10500,1325810,1,1,45228,2
59873,159873,10500,1326636,0,2,100001,2
59874,159874,10500,1326636,1,2,100001,0
59875,159875,10500,1327008,0,2,4689,2
59876,159876,10500,1327072,0,2,41909,2
59877,159877,10500,1327072,1,2,77985,2
59878,159878,10500,1327528,0,2,23632,2
59879,159879,10500,1327528,1,2,22994,2
59880,159880,10500,1329609,0,1,40563,1
59881,159881,10500,1329609,1,1,84591,1
59882,159882,10500,1329667,0,1,12782,0
59883,159883,10500,1329667,1,1,13718,1
59884,159884,10500,1329830,0,2,13255,3
59885,159885,10500,1329830,1,2,100001,1
59886,159886,10500,1330120,0,2,73673,2
59887,159887,10500,1330120,1,2,39992,2
59888,159888,10500,1331314,0,2,100001,2
59889,159889,10500,1331314,1,2,29253,2
59890,159890,10500,1332995,0,2,57850,2
59891,159891,10500,1333828,0,2,30339,1
59892,159892,10500,1333828,1,2,100001,6
59893,159893,10500,1334807,0,3,100001,1
59894,159894,10500,1334807,1,3,100001,1
59895,159895,10500,1336716,0,2,56635,2
59896,159896,10500,1343023,0,2,73490,1
59897,159897,10500,1344946,0,1,18703,1
59898,159898,10500,1345497,0,1,60096,1
59899,159899,10500,1347158,0,1,65949,1
59900,159900,10500,1348629,0,2,8930,1
59901,159901,10500,1348629,1,2,100001,1
59902,159902,10500,1349988,0,3,100001,1
59903,159903,10500,1349988,1,3,100001,1
59904,159904,10500,1350187,0,2,31979,1
59905,159905,10500,1350187,1,2,49233,2
59906,159906,10500,1351497,0,3,46249,2
59907,159907,10500,1351497,1,3,39094,2
59908,159908,10500,1355675,0,4,100001,3
59909,159909,10500,1355925,0,2,100001,1
59910,159910,10500,1355925,1,2,62618,2
59911,159911,10500,1357325,0,4,77494,1
59912,159912,10500,1357325,1,4,72192,2
59913,159913,10500,1358278,0,1,39912,0
59914,159914,10500,1358278,1,1,1994,1
59915,159915,10500,1358409,0,2,17901,2
59916,159916,10500,1358684,0,2,8162,1
59917,159917,10500,1358684,1,2,73616,2
59918,159918,10500,1359364,0,4,8584,6
59919,159919,10500,1359364,1,4,42006,0
59920,159920,10500,1359364,2,4,33430,3
59921,159921,10500,1362845,0,3,68375,1
59922,159922,10500,1363001,0,1,26706,1
59923,159923,10500,1363001,1,1,21486,1
59924,159924,10500,1364245,0,4,25363,1
59925,159925,10500,1364245,1,4,30087,2
59926,159926,10500,1364908,0,1,100001,1
59927,159927,10500,1364908,1,1,28411,1
59928,159928,10500,1364908,2,1,66569,1
59929,159929,10500,1364908,3,1,36087,0
59930,159930,10500,1365048,0,4,100001,0
59931,159931,10500,1365048,1,4,94862,2
59932,159932,10500,1370754,0,1,45117,0
59933,159933,10500,1375308,0,3,100001,3
59934,159934,10500,1375308,1,3,100001,1
59935,159935,10500,1378342,0,4,37708,5
59936,159936,10500,1378432,0,2,18220,1
59937,159937,10500,1378432,1,2,100001,2
59938,159938,10500,1378572,0,4,100001,0
59939,159939,10500,1378572,1,4,33678,4
59940,159940,10500,1382841,0,2,63665,1
59941,159941,10500,1382841,1,2,100001,2
59942,159942,10500,1382841,2,2,49353,3
59943,159943,10500,1389248,0,2,3251,2
59944,159944,10500,1389248,1,2,100001,2
59945,159945,10500,1389248,2,2,100001,1
59946,159946,10500,1396290,0,1,85647,1
59947,159947,10500,1396290,1,1,57522,1
59948,159948,10500,1396290,2,1,24822,1
59949,159949,10500,1396290,3,1,5385,0
59950,159950,10500,1396772,0,2,100001,2
59951,159951,10500,1396772,1,2,49894,2
59952,159952,10500,1397347,0,1,12101,2
59953,159953,10500,1397347,1,1,21947,1
59954,159954,10500,1397347,2,1,8476,1
59955,159955,10500,1397347,3,1,13017,1
59956,159956,10500,1397347,4,1,12901,1
59957,159957,10500,1400591,0,1,4528,1
59958,159958,10500,1400871,0,2,87784,2
59959,159959,10500,1400871,1,2,58318,2
59960,159960,10500,1400920,0,2,47618,2
59961,159961,10500,1400920,1,2,100001,2
59962,159962,10500,1405553,0,1,49275,1
59963,159963,10500,1405553,1,1,19280,1
59964,159964,10500,1412890,0,4,100001,3
59965,159965,10500,1413972,0,2,99780,2
59966,159966,10500,1413972,1,2,100001,2
59967,159967,10601,1544,0,2,12617,1
59968,159968,10601,3705,0,4,38188,2
59969,159969,10601,3705,1,4,49340,4
59970,159970,10601,3705,2,4,23665,2
59971,159971,10601,3705,3,4,22943,0
59972,159972,10601,3705,4,4,83691,2
59973,159973,10601,3960,0,2,98743,3
59974,159974,10601,3960,1,2,16353,1
59975,159975,10601,11119,0,2,41880,2
59976,159976,10601,11119,1,2,100001,2
59977,159977,10601,11119,2,2,100001,0
59978,159978,10601,13619,0,2,66260,0
59979,159979,10601,13619,1,2,100001,2
59980,159980,10601,13619,2,2,52505,0
59981,159981,10601,15489,0,2,2259,1
59982,159982,10601,15489,1,2,37554,2
59983,159983,10601,16265,0,3,15628,2
59984,159984,10601,17400,0,1,43943,1
59985,159985,10601,17400,1,1,29124,1
59986,159986,10601,18713,0,2,100001,1
59987,159987,10601,18713,1,2,34220,4
59988,159988,10601,18713,2,2,71238,2
59989,159989,10601,18713,3,2,100001,2
59990,159990,10601,18713,4,2,32191,1
59991,159991,10601,18713,5,2,100001,3
59992,159992,10601,18713,6,2,83172,2
59993,159993,10601,20200,0,2,100001,2
59994,159994,10601,22485,0,4,1462,2
59995,159995,10601,23510,0,1,30655,1
59996,159996,10601,24920,0,1,27887,1
59997,159997,10601,24920,1,1,67995,2
59998,159998,10601,27600,0,2,100001,2
59999,159999,10601,27600,1,2,2725,2
60000,160000,10601,27600,2,2,67843,1
60001,160001,10601,27674,0,2,21535,1
60002,160002,10601,27674,1,2,38643,2
60003,160003,10601,28752,0,2,18985,3
60004,160004,10601,28752,1,2,36820,2
60005,160005,10601,28752,2,2,22711,2
60006,160006,10601,29917,0,1,68951,1
60007,160007,10601,29917,1,1,44582,1
60008,160008,10601,30428,0,1,48425,0
60009,160009,10601,30428,1,1,64297,1
60010,160010,10601,33253,0,1,19838,1
60011,160011,10601,33684,0,1,26005,1
60012,160012,10601,37441,0,4,94189,1
60013,160013,10601,39253,0,4,96316,3
60014,160014,10601,39253,1,4,100001,2
60015,160015,10601,39253,2,4,73094,4
60016,160016,10601,39253,3,4,85951,2
60017,160017,10601,39253,4,4,26911,2
60018,160018,10601,39253,5,4,921,0
60019,160019,10601,41528,0,3,92547,3
60020,160020,10601,41528,1,3,40018,2
60021,160021,10601,41617,0,1,6287,1
60022,160022,10601,41617,1,1,46013,1
60023,160023,10601,44028,0,1,30029,1
60024,160024,10601,44028,1,1,12581,1
60025,160025,10601,44048,0,4,100001,4
60026,160026,10601,44769,0,2,39285,1
60027,160027,10601,44769,1,2,73098,1
60028,160028,10601,44769,2,2,84585,1
60029,160029,10601,45608,0,1,34987,0
60030,160030,10601,48058,0,3,45378,1
60031,160031,10601,48058,1,3,59782,2
60032,160032,10601,49324,0,1,46240,0
60033,160033,10601,49324,1,1,2560,1
60034,160034,10601,50567,0,2,8159,4
60035,160035,10601,53797,0,3,100001,2
60036,160036,10601,53878,0,2,100001,2
60037,160037,10601,58144,0,2,100001,2
60038,160038,10601,58144,1,2,96148,2
60039,160039,10601,58288,0,1,26865,1
60040,160040,10601,58288,1,1,28427,0
60041,160041,10601,58605,0,1,42899,1
60042,160042,10601,63186,0,2,23295,1
60043,160043,10601,63186,1,2,33302,2
60044,160044,10601,69357,0,1,15417,1
60045,160045,10601,69357,1,1,49634,1
60046,160046,10601,70554,0,2,23805,2
60047,160047,10601,71189,0,4,100001,2
60048,160048,10601,71189,1,4,100001,2
60049,160049,10601,71780,0,2,57201,2
60050,160050,10601,71780,1,2,38580,1
60051,160051,10601,71780,2,2,100001,2
60052,160052,10601,71943,0,1,18848,1
60053,160053,10601,71943,1,1,12742,1
60054,160054,10601,75198,0,2,60784,2
60055,160055,10601,75688,0,1,8344,1
60056,160056,10601,75688,1,1,27169,1
60057,160057,10601,75688,2,1,5695,1
60058,160058,10601,75688,3,1,10329,0
60059,160059,10601,75688,4,1,67964,1
60060,160060,10601,76474,0,2,87524,1
60061,160061,10601,76474,1,2,43386,2
60062,160062,10601,76474,2,2,100001,2
60063,160063,10601,79098,0,3,7629,2
60064,160064,10601,79098,1,3,100001,2
60065,160065,10601,79098,2,3,68951,2
60066,160066,10601,79098,3,3,91674,1
60067,160067,10601,79098,4,3,100001,2
60068,160068,10601,79098,5,3,53309,1
60069,160069,10601,79098,6,3,62606,3
60070,160070,10601,79098,7,3,100001,2
60071,160071,10601,82187,0,2,24653,0
60072,160072,10601,82187,1,2,14105,2
60073,160073,10601,85413,0,2,85571,2
60074,160074,10601,85413,1,2,41312,2
60075,160075,10601,85698,0,2,100001,2
60076,160076,10601,85698,1,2,28883,2
60077,160077,10601,88582,0,2,32616,2
60078,160078,10601,88582,1,2,67929,2
60079,160079,10601,88582,2,2,67555,6
60080,160080,10601,88815,0,3,16160,2
60081,160081,10601,88891,0,4,32471,2
60082,160082,10601,88891,1,4,37043,3
60083,160083,10601,88891,2,4,31816,2
60084,160084,10601,90730,0,3,49666,1
60085,160085,10601,90730,1,3,100001,2
60086,160086,10601,91412,0,1,20381,1
60087,160087,10601,91412,1,1,100001,1
60088,160088,10601,91791,0,4,93458,2
60089,160089,10601,95768,0,1,10175,1
60090,160090,10601,98721,0,1,14056,1
60091,160091,10601,100774,0,3,100001,2
60092,160092,10601,100774,1,3,55470,2
60093,160093,10601,100774,2,3,74371,3
60094,160094,10601,101912,0,2,35849,2
60095,160095,10601,101912,1,2,17562,2
60096,160096,10601,101912,2,2,15656,2
60097,160097,10601,103936,0,1,40895,1
60098,160098,10601,105781,0,1,4710,1
60099,160099,10601,105896,0,2,100001,1
60100,160100,10601,105896,1,2,100001,3
60101,160101,10601,105896,2,2,100001,2
60102,160102,10601,110107,0,4,69317,4
60103,160103,10601,110107,1,4,735,2
60104,160104,10601,111366,0,4,13972,3
60105,160105,10601,113459,0,1,8215,1
60106,160106,10601,113459,1,1,58797,2
60107,160107,10601,113459,2,1,3537,1
60108,160108,10601,114887,0,1,28640,0
60109,160109,10601,114887,1,1,100001,1
60110,160110,10601,115416,0,1,14133,1
60111,160111,10601,115416,1,1,5994,0
60112,160112,10601,115416,2,1,86154,2
60113,160113,10601,115416,3,1,52626,1
60114,160114,10601,115416,4,1,100001,1
60115,160115,10601,115416,5,1,31041,1
60116,160116,10601,115416,6,1,53947,1
60117,160117,10601,118879,0,1,9336,1
60118,160118,10601,122186,0,3,100001,2
60119,160119,10601,122186,1,3,55779,0
60120,160120,10601,122836,0,2,55591,2
60121,160121,10601,122836,1,2,100001,1
60122,160122,10601,124188,0,2,11361,1
60123,160123,10601,126490,0,2,100001,2
60124,160124,10601,126490,1,2,100001,1
60125,160125,10601,126717,0,4,100001,1
60126,160126,10601,126717,1,4,84080,4
60127,160127,10601,127636,0,2,21451,0
60128,160128,10601,127636,1,2,100001,6
60129,160129,10601,127636,2,2,17728,2
60130,160130,10601,129622,0,1,36998,0
60131,160131,10601,129622,1,1,848,1
60132,160132,10601,129622,2,1,68951,2
60133,160133,10601,129622,3,1,1048,1
60134,160134,10601,132389,0,2,26501,2
60135,160135,10601,132389,1,2,100001,2
60136,160136,10601,132569,0,2,100001,2
60137,160137,10601,132569,1,2,39943,1
60138,160138,10601,132569,2,2,96745,2
60139,160139,10601,132569,3,2,54087,1
60140,160140,10601,134449,0,1,42369,1
60141,160141,10601,134449,1,1,68951,1
60142,160142,10601,135155,0,2,16476,2
60143,160143,10601,135392,0,2,70239,3
60144,160144,10601,135392,1,2,49869,2
60145,160145,10601,135392,2,2,21275,1
60146,160146,10601,135392,3,2,63531,2
60147,160147,10601,135536,0,2,27345,1
60148,160148,10601,136370,0,3,44103,3
60149,160149,10601,136370,1,3,100001,2
60150,160150,10601,138674,0,2,100001,3
60151,160151,10601,138674,1,2,69697,2
60152,160152,10601,138674,2,2,100001,1
60153,160153,10601,138674,3,2,22108,1
60154,160154,10601,138674,4,2,63085,2
60155,160155,10601,138674,5,2,59069,1
60156,160156,10601,139217,0,4,38284,2
60157,160157,10601,139217,1,4,21327,1
60158,160158,10601,139217,2,4,26362,2
60159,160159,10601,139676,0,2,100001,2
60160,160160,10601,139676,1,2,75886,1
60161,160161,10601,140372,0,3,39529,3
60162,160162,10601,140372,1,3,100001,2
60163,160163,10601,140487,0,2,100001,0
60164,160164,10601,140487,1,2,100001,2
60165,160165,10601,140487,2,2,80679,2
60166,160166,10601,141161,0,2,43395,2
60167,160167,10601,141161,1,2,100001,2
60168,160168,10601,147723,0,1,35508,1
60169,160169,10601,149855,0,3,66111,2
60170,160170,10601,149855,1,3,43413,3
60171,160171,10601,149937,0,2,94741,2
60172,160172,10601,149937,1,2,59080,2
60173,160173,10601,151093,0,2,34150,2
60174,160174,10601,151093,1,2,57084,2
60175,160175,10601,155503,0,2,3406,2
60176,160176,10601,155503,1,2,83954,0
60177,160177,10601,159940,0,2,98294,1
