household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles,,,,
66747,11457,10700,101072,1,3,<=40000,1,,,,
66748,29748,10700,101072,2,3,<=40000,2,,,,
66749,49077,10700,101242,0,4+,40000+,2,,,,
66750,73255,10700,105801,0,4+,<=40000,2,,,,
66751,52526,10700,105801,1,4+,<=40000,4,,,,
66752,11784,10700,105801,2,4+,40000+,2,,,,
66753,50495,10700,106165,0,1,<=40000,1,,,,
66754,7277,10700,106609,0,4+,<=40000,2,,,,
66755,65969,10700,106850,0,1,<=40000,3,,,,
66756,66074,10700,106850,1,1,<=40000,0,,,,
66757,21038,10700,106850,2,1,<=40000,1,,,,
66758,28564,10700,106850,3,1,<=40000,1,,,,
66759,18982,10700,106850,4,1,<=40000,1,,,,
66760,33339,10700,106850,5,1,<=40000,0,,,,
66761,7442,10700,108570,0,1,<=40000,1,,,,
66762,36675,10700,108570,1,1,<=40000,1,,,,
66763,12310,10700,108570,2,1,<=40000,3,,,,
66764,3807,10700,108713,0,1,<=40000,0,,,,
66765,71055,10700,108713,1,1,<=40000,2,,,,
66766,17711,10700,108713,2,1,<=40000,3,,,,
66767,33518,10700,108713,3,1,<=40000,0,,,,
66768,34261,10700,108713,4,1,<=40000,1,,,,
66769,47167,10700,108713,5,1,<=40000,1,,,,
66770,58907,10700,108713,6,1,<=40000,1,,,,
66771,17485,10700,108713,7,1,<=40000,1,,,,
66772,29465,10700,108713,8,1,<=40000,0,,,,
66773,63776,10700,108713,9,1,<=40000,1,,,,
66774,65928,10700,108713,10,1,<=40000,1,,,,
66775,52292,10700,108713,11,1,<=40000,1,,,,
66776,2826,10700,108713,12,1,<=40000,2,,,,
66777,58251,10700,108713,13,1,<=40000,1,,,,
66778,19397,10700,111438,0,3,40000+,4,,,,
66779,25991,10700,111438,1,3,40000+,2,,,,
66780,3874,10700,111438,2,3,40000+,3,,,,
66781,49481,10700,111438,3,3,40000+,6,,,,
66782,42691,10700,111438,4,3,40000+,3,,,,
66783,77338,10700,114403,0,2,<=40000,0,,,,
66784,8613,10700,114403,1,2,40000+,1,,,,
66785,36664,10700,117418,0,1,<=40000,1,,,,
66786,62153,10700,117418,1,1,<=40000,0,,,,
66787,8801,10700,117418,2,1,<=40000,1,,,,
66788,46574,10700,117418,3,1,<=40000,1,,,,
66789,26858,10700,119550,0,4+,40000+,2,,,,
66790,436,10700,119550,1,4+,<=40000,4,,,,
66791,52596,10700,119550,2,4+,40000+,1,,,,
66792,68591,10700,119550,3,4+,40000+,2,,,,
66793,43579,10700,119550,4,4+,<=40000,2,,,,
66794,73369,10700,119550,5,4+,40000+,2,,,,
66795,8922,10700,123637,0,2,<=40000,1,,,,
66796,63849,10700,123637,1,2,40000+,2,,,,
66797,62352,10700,123637,2,2,40000+,3,,,,
66798,43186,10700,123637,3,2,<=40000,1,,,,
66799,23317,10700,123637,4,2,40000+,1,,,,
66800,72445,10700,123898,0,2,40000+,1,,,,
66801,75640,10700,123898,1,2,40000+,3,,,,
66802,15346,10700,124445,0,3,40000+,2,,,,
66803,10610,10700,124445,1,3,40000+,4,,,,
66804,65658,10700,124445,2,3,<=40000,4,,,,
66805,3170,10700,124463,0,1,<=40000,1,,,,
66806,28436,10700,124463,1,1,<=40000,1,,,,
66807,519,10700,124463,2,1,<=40000,2,,,,
66808,40885,10700,124463,3,1,<=40000,0,,,,
66809,33472,10700,124463,4,1,<=40000,1,,,,
66810,35759,10700,124463,5,1,<=40000,2,,,,
66811,11538,10700,124463,6,1,<=40000,1,,,,
66812,61265,10700,124463,7,1,<=40000,2,,,,
66813,58263,10700,124463,8,1,<=40000,1,,,,
66814,52284,10700,127258,0,3,40000+,0,,,,
66815,1281,10700,127258,1,3,40000+,2,,,,
66816,24874,10700,129617,0,1,<=40000,1,,,,
66817,71574,10700,129617,1,1,<=40000,1,,,,
66818,57665,10700,129617,2,1,<=40000,0,,,,
66819,71778,10700,129617,3,1,<=40000,0,,,,
66820,68687,10700,129617,4,1,<=40000,0,,,,
66821,48823,10700,129950,0,3,40000+,2,,,,
66822,7399,10700,129950,1,3,40000+,3,,,,
66823,60143,10700,129950,2,3,<=40000,3,,,,
66824,77417,10700,129950,3,3,<=40000,3,,,,
66825,10635,10700,130242,0,2,<=40000,1,,,,
66826,21538,10700,130242,1,2,<=40000,3,,,,
66827,77983,10700,130242,2,2,<=40000,0,,,,
66828,18559,10700,130242,3,2,40000+,2,,,,
66829,10703,10700,130242,4,2,40000+,3,,,,
66830,36132,10700,131853,0,1,<=40000,0,,,,
66831,3941,10700,131853,1,1,<=40000,2,,,,
66832,75740,10700,131853,2,1,<=40000,1,,,,
66833,45656,10700,133002,0,1,<=40000,2,,,,
66834,906,10700,133002,1,1,<=40000,1,,,,
66835,53034,10700,133002,2,1,<=40000,0,,,,
66836,61804,10700,137407,0,4+,40000+,3,,,,
66837,77644,10700,137407,1,4+,40000+,5,,,,
66838,304,10700,137407,2,4+,40000+,2,,,,
66839,59886,10700,137407,3,4+,40000+,1,,,,
66840,7269,10700,139920,0,3,<=40000,3,,,,
66841,66280,10700,139920,1,3,40000+,4,,,,
66842,73146,10700,139920,2,3,40000+,3,,,,
66843,9129,10700,144453,0,2,40000+,1,,,,
66844,39694,10700,144453,1,2,40000+,3,,,,
66845,15564,10700,144453,2,2,40000+,1,,,,
66846,57218,10700,144453,3,2,<=40000,4,,,,
66847,47828,10700,146269,0,2,40000+,2,,,,
66848,57299,10700,146412,0,1,<=40000,0,,,,
66849,42570,10700,146412,1,1,<=40000,1,,,,
66850,74105,10700,148513,0,1,<=40000,1,,,,
66851,58207,10700,148513,1,1,<=40000,1,,,,
66852,8063,10700,148513,2,1,<=40000,1,,,,
66853,72067,10700,148513,3,1,<=40000,0,,,,
66854,812,10700,148513,4,1,<=40000,1,,,,
66855,30023,10700,152339,0,3,<=40000,2,,,,
66856,56787,10700,152339,1,3,40000+,6,,,,
66857,75483,10700,153452,0,1,<=40000,1,,,,
66858,18430,10700,153452,1,1,<=40000,1,,,,
66859,77746,10700,153452,2,1,<=40000,1,,,,
66860,18416,10700,153452,3,1,<=40000,3,,,,
66861,67285,10700,153865,0,2,40000+,1,,,,
66862,52844,10700,155405,0,2,40000+,1,,,,
66863,56236,10700,155405,1,2,40000+,2,,,,
66864,58297,10700,156136,0,1,<=40000,1,,,,
66865,47639,10700,156136,1,1,<=40000,0,,,,
66866,21003,10700,156136,2,1,<=40000,1,,,,
66867,39273,10700,156136,3,1,<=40000,0,,,,
66868,20206,10700,156136,4,1,<=40000,1,,,,
66869,43761,10700,160877,0,2,<=40000,0,,,,
66870,63417,10700,160877,1,2,40000+,3,,,,
66871,74274,10700,160877,2,2,40000+,1,,,,
66872,53827,10700,160877,3,2,<=40000,2,,,,
66873,16425,10700,161490,0,2,40000+,4,,,,
66874,21763,10700,161490,1,2,40000+,1,,,,
66875,38346,10700,161490,2,2,<=40000,0,,,,
66876,12958,10700,166996,0,2,40000+,2,,,,
66877,77025,10700,166996,1,2,40000+,0,,,,
66878,6773,10700,166996,2,2,40000+,2,,,,
66879,55840,10700,166996,3,2,40000+,2,,,,
66880,47607,10700,166996,4,2,<=40000,2,,,,
66881,39451,10700,166996,5,2,40000+,2,,,,
66882,19630,10700,167484,0,2,40000+,1,,,,
66883,13614,10700,168614,0,2,40000+,3,,,,
66884,36218,10700,168614,1,2,40000+,3,,,,
66885,39861,10700,168614,2,2,40000+,2,,,,
66886,77279,10700,172351,0,2,40000+,2,,,,
66887,54186,10700,172351,1,2,<=40000,3,,,,
66888,28038,10700,172351,2,2,40000+,3,,,,
66889,71175,10700,172351,3,2,<=40000,2,,,,
66890,50204,10700,172351,4,2,40000+,1,,,,
66891,62587,10700,179981,0,3,<=40000,3,,,,
66892,2437,10700,181028,0,1,<=40000,1,,,,
66893,12656,10700,181028,1,1,<=40000,1,,,,
66894,46178,10700,181028,2,1,<=40000,1,,,,
66895,25196,10700,181028,3,1,<=40000,1,,,,
66896,21465,10700,181028,4,1,<=40000,1,,,,
66897,70517,10700,181028,5,1,<=40000,1,,,,
66898,26877,10700,181028,6,1,<=40000,2,,,,
66899,77451,10700,181028,7,1,<=40000,1,,,,
66900,55824,10700,181028,8,1,<=40000,1,,,,
66901,26736,10700,181028,9,1,<=40000,1,,,,
66902,21091,10700,181028,10,1,<=40000,1,,,,
66903,17039,10700,181028,11,1,<=40000,1,,,,
66904,38735,10700,182464,0,1,<=40000,1,,,,
66905,52013,10700,182464,1,1,<=40000,1,,,,
66906,23110,10700,182464,2,1,<=40000,1,,,,
66907,41424,10700,182464,3,1,<=40000,1,,,,
66908,28711,10700,184841,0,2,40000+,1,,,,
66909,48639,10700,184841,1,2,<=40000,2,,,,
66910,58861,10700,184841,2,2,40000+,2,,,,
66911,49626,10700,184841,3,2,<=40000,1,,,,
66912,232,10700,184841,4,2,40000+,2,,,,
66913,65652,10700,184841,5,2,<=40000,2,,,,
66914,61885,10700,184841,6,2,<=40000,1,,,,
66915,26993,10700,184841,7,2,40000+,2,,,,
66916,62218,10700,184841,8,2,<=40000,2,,,,
66917,29577,10700,184841,9,2,40000+,2,,,,
66918,74683,10700,184841,10,2,<=40000,1,,,,
66919,8837,10700,186167,0,2,40000+,2,,,,
66920,33462,10700,186167,1,2,40000+,2,,,,
66921,43597,10700,186167,2,2,40000+,2,,,,
66922,41394,10700,186167,3,2,40000+,2,,,,
66923,22720,10700,186167,4,2,<=40000,1,,,,
66924,35517,10700,186167,5,2,40000+,3,,,,
66925,31501,10700,186167,6,2,40000+,1,,,,
66926,55483,10700,186167,7,2,<=40000,1,,,,
66927,22895,10700,187735,0,1,<=40000,1,,,,
66928,3912,10700,187735,1,1,<=40000,1,,,,
66929,67794,10700,187735,2,1,<=40000,1,,,,
66930,70841,10700,187735,3,1,<=40000,1,,,,
66931,50140,10700,191073,0,1,<=40000,1,,,,
66932,21865,10700,191073,1,1,<=40000,2,,,,
66933,21124,10700,191073,2,1,<=40000,1,,,,
66934,7045,10700,191073,3,1,<=40000,1,,,,
66935,58996,10700,191073,4,1,<=40000,1,,,,
66936,4901,10700,191073,5,1,<=40000,1,,,,
66937,59505,10700,191073,6,1,<=40000,1,,,,
66938,55243,10700,191073,7,1,<=40000,1,,,,
66939,69720,10700,191073,8,1,<=40000,1,,,,
66940,10994,10700,191073,9,1,<=40000,1,,,,
66941,58826,10700,191073,10,1,<=40000,0,,,,
66942,30292,10700,191073,11,1,<=40000,1,,,,
66943,23970,10700,191073,12,1,<=40000,1,,,,
66944,54022,10700,191073,13,1,<=40000,3,,,,
66945,34111,10700,191073,14,1,<=40000,1,,,,
66946,4771,10700,191528,0,3,40000+,2,,,,
66947,4709,10700,191528,1,3,<=40000,2,,,,
66948,17347,10700,191528,2,3,40000+,1,,,,
66949,3236,10700,193179,0,2,40000+,2,,,,
66950,77277,10700,193749,0,2,40000+,3,,,,
66951,30895,10700,193749,1,2,<=40000,2,,,,
66952,40249,10700,193749,2,2,40000+,1,,,,
66953,12900,10700,193749,3,2,<=40000,2,,,,
66954,49663,10700,194364,0,2,<=40000,2,,,,
66955,8458,10700,196691,0,2,<=40000,2,,,,
66956,30521,10700,196691,1,2,40000+,2,,,,
66957,73743,10700,196691,2,2,40000+,2,,,,
66958,40241,10700,196691,3,2,<=40000,2,,,,
66959,4605,10700,196691,4,2,40000+,0,,,,
66960,74582,10700,198515,0,3,40000+,2,,,,
66961,27697,10700,198515,1,3,40000+,3,,,,
66962,53791,10700,198515,2,3,<=40000,3,,,,
66963,20223,10700,198515,3,3,40000+,2,,,,
66964,22299,10700,198515,4,3,40000+,3,,,,
66965,32149,10700,198515,5,3,40000+,2,,,,
66966,42730,10700,199107,0,1,<=40000,1,,,,
66967,11960,10700,199107,1,1,<=40000,1,,,,
66968,10052,10700,199107,2,1,<=40000,2,,,,
66969,33983,10700,199107,3,1,<=40000,1,,,,
66970,63022,10700,199107,4,1,<=40000,2,,,,
66971,18799,10700,199107,5,1,<=40000,1,,,,
66972,34480,10700,199107,6,1,<=40000,1,,,,
66973,75759,10700,199107,7,1,<=40000,0,,,,
66974,69668,10700,199107,8,1,<=40000,1,,,,
66975,22103,10700,201723,0,2,40000+,1,,,,
66976,3054,10700,203643,0,3,40000+,2,,,,
66977,58165,10700,203643,1,3,40000+,2,,,,
66978,65792,10700,203643,2,3,40000+,2,,,,
66979,37304,10700,204862,0,1,<=40000,0,,,,
66980,12315,10700,204862,1,1,<=40000,1,,,,
66981,64322,10700,204862,2,1,<=40000,2,,,,
66982,51597,10700,204862,3,1,<=40000,0,,,,
66983,5217,10700,204862,4,1,<=40000,2,,,,
66984,21549,10700,208427,0,1,<=40000,1,,,,
66985,36227,10700,208427,1,1,<=40000,0,,,,
66986,57826,10700,208427,2,1,<=40000,1,,,,
66987,28640,10700,209408,0,1,<=40000,2,,,,
66988,35158,10700,209408,1,1,<=40000,1,,,,
66989,40846,10700,209408,2,1,<=40000,1,,,,
66990,22941,10700,209408,3,1,<=40000,1,,,,
66991,54,10700,209408,4,1,<=40000,1,,,,
66992,25703,10700,209408,5,1,<=40000,1,,,,
66993,61478,10700,211661,0,1,<=40000,1,,,,
66994,22346,10700,214054,0,4+,<=40000,2,,,,
66995,15425,10700,214054,1,4+,<=40000,2,,,,
66996,39211,10700,214054,2,4+,40000+,3,,,,
66997,34599,10700,216007,0,1,<=40000,2,,,,
66998,62360,10700,216007,1,1,<=40000,1,,,,
66999,65405,10700,216007,2,1,<=40000,0,,,,
67000,67193,10700,216007,3,1,<=40000,2,,,,
67001,48305,10700,216007,4,1,<=40000,1,,,,
67002,45421,10700,216007,5,1,<=40000,1,,,,
67003,16353,10700,216225,0,4+,40000+,2,,,,
67004,68916,10700,216225,1,4+,40000+,3,,,,
67005,70576,10700,216225,2,4+,40000+,4,,,,
67006,70143,10700,216225,3,4+,40000+,2,,,,
67007,27886,10700,216225,4,4+,40000+,2,,,,
67008,68617,10700,216225,5,4+,<=40000,2,,,,
67009,58950,10700,216225,6,4+,<=40000,1,,,,
67010,49959,10700,221361,0,4+,<=40000,3,,,,
67011,34494,10700,221361,1,4+,40000+,3,,,,
67012,41313,10700,221361,2,4+,40000+,2,,,,
67013,40784,10700,221361,3,4+,40000+,2,,,,
67014,59379,10700,224039,0,2,40000+,2,,,,
67015,31734,10700,224039,1,2,40000+,2,,,,
67016,17642,10700,225252,0,2,40000+,3,,,,
67017,66620,10700,225487,0,2,<=40000,2,,,,
67018,67354,10700,225487,1,2,40000+,3,,,,
67019,29651,10700,225487,2,2,<=40000,3,,,,
67020,32604,10700,225487,3,2,40000+,1,,,,
67021,58776,10700,227059,0,2,<=40000,0,,,,
67022,20574,10700,227059,1,2,<=40000,2,,,,
67023,16378,10700,227059,2,2,40000+,1,,,,
67024,26321,10700,227059,3,2,<=40000,2,,,,
67025,51649,10700,228544,0,2,40000+,2,,,,
67026,23653,10700,229382,0,1,<=40000,1,,,,
67027,35077,10700,229382,1,1,<=40000,1,,,,
67028,62040,10700,229382,2,1,<=40000,1,,,,
67029,8061,10700,229382,3,1,<=40000,0,,,,
67030,2811,10700,229382,4,1,<=40000,1,,,,
67031,21846,10700,229382,5,1,<=40000,2,,,,
67032,70777,10700,229382,6,1,<=40000,1,,,,
67033,33758,10700,229382,7,1,<=40000,1,,,,
67034,23439,10700,229382,8,1,<=40000,0,,,,
67035,19049,10700,229382,9,1,<=40000,0,,,,
67036,31158,10700,229382,10,1,<=40000,2,,,,
67037,75366,10700,229382,11,1,<=40000,1,,,,
67038,47457,10700,229382,12,1,<=40000,1,,,,
67039,9185,10700,234021,0,1,<=40000,1,,,,
67040,46199,10700,236622,0,1,<=40000,1,,,,
67041,52022,10700,236622,1,1,<=40000,1,,,,
67042,70717,10700,236622,2,1,<=40000,1,,,,
67043,40059,10700,236622,3,1,<=40000,2,,,,
67044,24300,10700,236622,4,1,<=40000,1,,,,
67045,54941,10700,237769,0,4+,40000+,3,,,,
67046,62126,10700,241143,0,2,40000+,1,,,,
67047,40637,10700,241143,1,2,40000+,3,,,,
67048,487,10700,241143,2,2,<=40000,2,,,,
67049,42728,10700,241143,3,2,<=40000,2,,,,
67050,6679,10700,241143,4,2,40000+,2,,,,
67051,70749,10700,241143,5,2,<=40000,1,,,,
67052,35165,10700,242305,0,1,<=40000,1,,,,
67053,38718,10700,242704,0,2,<=40000,1,,,,
67054,5069,10700,242704,1,2,40000+,2,,,,
67055,5330,10700,242704,2,2,40000+,4,,,,
67056,42774,10700,242704,3,2,<=40000,2,,,,
67057,27179,10700,242704,4,2,40000+,1,,,,
67058,42129,10700,243099,0,4+,40000+,2,,,,
67059,65612,10700,243207,0,3,40000+,4,,,,
67060,38534,10700,243207,1,3,40000+,2,,,,
67061,3237,10700,243207,2,3,40000+,2,,,,
67062,2165,10700,243207,3,3,40000+,1,,,,
67063,71300,10700,243207,4,3,40000+,2,,,,
67064,3896,10700,243207,5,3,<=40000,0,,,,
67065,65653,10700,244732,0,2,40000+,2,,,,
67066,26257,10700,244732,1,2,40000+,2,,,,
67067,50756,10700,244732,2,2,40000+,2,,,,
67068,71820,10700,244732,3,2,<=40000,2,,,,
67069,60311,10700,244732,4,2,40000+,1,,,,
67070,5202,10700,245400,0,1,<=40000,1,,,,
67071,39977,10700,246096,0,2,<=40000,2,,,,
67072,47744,10700,246096,1,2,<=40000,2,,,,
67073,69877,10700,247028,0,2,40000+,1,,,,
67074,57560,10700,247028,1,2,40000+,2,,,,
67075,55222,10700,247028,2,2,<=40000,2,,,,
67076,8062,10700,247683,0,1,<=40000,1,,,,
67077,76626,10700,248999,0,4+,<=40000,2,,,,
67078,35639,10700,248999,1,4+,40000+,3,,,,
67079,73709,10700,248999,2,4+,40000+,2,,,,
67080,74982,10700,248999,3,4+,40000+,3,,,,
67081,31593,10700,248999,4,4+,40000+,2,,,,
67082,52647,10700,248999,5,4+,<=40000,2,,,,
67083,65959,10700,249365,0,1,<=40000,2,,,,
67084,43014,10700,249365,1,1,<=40000,1,,,,
67085,37165,10700,249887,0,1,<=40000,1,,,,
67086,71617,10700,249887,1,1,<=40000,1,,,,
67087,75513,10700,249887,2,1,<=40000,1,,,,
67088,21475,10700,249887,3,1,<=40000,2,,,,
67089,70445,10700,251252,0,2,40000+,2,,,,
67090,69032,10700,252645,0,1,<=40000,1,,,,
67091,55741,10700,252645,1,1,<=40000,1,,,,
67092,48950,10700,252645,2,1,<=40000,1,,,,
67093,17712,10700,252645,3,1,<=40000,1,,,,
67094,7805,10700,252645,4,1,<=40000,1,,,,
67095,66058,10700,252645,5,1,<=40000,1,,,,
67096,1034,10700,253534,0,4+,40000+,0,,,,
67097,1160,10700,254904,0,2,40000+,2,,,,
67098,52354,10700,254904,1,2,40000+,0,,,,
67099,48863,10700,254904,2,2,<=40000,2,,,,
67100,29857,10700,254904,3,2,40000+,2,,,,
67101,28290,10700,254904,4,2,40000+,0,,,,
67102,53703,10700,255555,0,1,<=40000,2,,,,
67103,64343,10700,255555,1,1,<=40000,0,,,,
67104,33075,10700,255555,2,1,<=40000,1,,,,
67105,3913,10700,255555,3,1,<=40000,1,,,,
67106,38128,10700,255555,4,1,<=40000,1,,,,
67107,49344,10700,255555,5,1,<=40000,1,,,,
67108,24636,10700,255555,6,1,<=40000,1,,,,
67109,35181,10700,255555,7,1,<=40000,1,,,,
67110,20913,10700,255860,0,1,<=40000,1,,,,
67111,19934,10700,255860,1,1,<=40000,0,,,,
67112,11337,10700,255860,2,1,<=40000,1,,,,
67113,6814,10700,261627,0,1,<=40000,0,,,,
67114,12781,10700,262516,0,3,<=40000,2,,,,
67115,62297,10700,262516,1,3,40000+,4,,,,
67116,65086,10700,263931,0,3,40000+,1,,,,
67117,7355,10700,263931,1,3,40000+,1,,,,
67118,51351,10700,263931,2,3,40000+,1,,,,
67119,7181,10700,263931,3,3,<=40000,3,,,,
67120,70804,10700,263931,4,3,<=40000,2,,,,
67121,12105,10700,270215,0,2,<=40000,2,,,,
67122,10632,10700,270215,1,2,<=40000,2,,,,
67123,24426,10700,271872,0,1,<=40000,1,,,,
67124,43008,10700,272665,0,1,<=40000,1,,,,
67125,12382,10700,272665,1,1,<=40000,3,,,,
67126,19350,10700,272665,2,1,<=40000,1,,,,
67127,50976,10700,272665,3,1,<=40000,1,,,,
67128,41996,10700,273486,0,2,40000+,3,,,,
67129,62563,10700,273538,0,2,<=40000,2,,,,
67130,44716,10700,279449,0,1,<=40000,1,,,,
67131,30577,10700,281618,0,1,<=40000,1,,,,
67132,65570,10700,281618,1,1,<=40000,1,,,,
67133,5966,10700,281618,2,1,<=40000,1,,,,
67134,37678,10700,281618,3,1,<=40000,1,,,,
67135,49548,10700,282514,0,1,<=40000,1,,,,
67136,63211,10700,282514,1,1,<=40000,1,,,,
67137,63809,10700,282514,2,1,<=40000,2,,,,
67138,49851,10700,282514,3,1,<=40000,1,,,,
67139,33083,10700,282514,4,1,<=40000,1,,,,
67140,33159,10700,282514,5,1,<=40000,1,,,,
67141,18635,10700,282559,0,2,40000+,2,,,,
67142,37829,10700,282559,1,2,40000+,2,,,,
67143,22065,10700,282559,2,2,40000+,1,,,,
67144,56866,10700,282559,3,2,40000+,1,,,,
67145,76531,10700,282559,4,2,40000+,1,,,,
67146,73640,10700,282559,5,2,40000+,2,,,,
67147,33198,10700,288136,0,1,<=40000,1,,,,
67148,58827,10700,290122,0,3,40000+,2,,,,
67149,65694,10700,290122,1,3,40000+,2,,,,
67150,70688,10700,290122,2,3,40000+,3,,,,
67151,12061,10700,290122,3,3,<=40000,2,,,,
67152,13463,10700,290122,4,3,40000+,3,,,,
67153,28904,10700,290122,5,3,40000+,3,,,,
67154,29058,10700,294216,0,1,<=40000,1,,,,
67155,72533,10700,294231,0,1,<=40000,1,,,,
67156,26236,10700,294231,1,1,<=40000,1,,,,
67157,75192,10700,294231,2,1,<=40000,2,,,,
67158,54078,10700,294231,3,1,<=40000,1,,,,
67159,23578,10700,294231,4,1,<=40000,3,,,,
67160,47537,10700,298154,0,2,<=40000,0,,,,
67161,57484,10700,298154,1,2,<=40000,2,,,,
67162,16047,10700,298154,2,2,40000+,2,,,,
67163,3755,10700,298318,0,4+,40000+,3,,,,
67164,16529,10700,300523,0,3,40000+,1,,,,
67165,60281,10700,305981,0,1,<=40000,1,,,,
67166,72795,10700,305981,1,1,<=40000,2,,,,
67167,46222,10700,305981,2,1,<=40000,1,,,,
67168,65287,10700,305981,3,1,<=40000,1,,,,
67169,68110,10700,308544,0,1,<=40000,0,,,,
67170,50638,10700,308544,1,1,<=40000,1,,,,
67171,62813,10700,308544,2,1,<=40000,1,,,,
67172,26477,10700,315672,0,4+,40000+,3,,,,
67173,301,10700,316863,0,1,<=40000,2,,,,
67174,12148,10700,316863,1,1,<=40000,0,,,,
67175,74667,10700,316863,2,1,<=40000,1,,,,
67176,23088,10700,317190,0,3,40000+,4,,,,
67177,13329,10700,317190,1,3,40000+,3,,,,
67178,72252,10700,317190,2,3,40000+,3,,,,
67179,22225,10700,317190,3,3,40000+,2,,,,
67180,20192,10700,317190,4,3,<=40000,2,,,,
67181,51587,10700,317190,5,3,40000+,2,,,,
67182,66569,10700,317190,6,3,40000+,2,,,,
67183,40872,10700,317190,7,3,40000+,3,,,,
67184,42475,10700,317726,0,4+,<=40000,2,,,,
67185,47797,10700,319878,0,2,<=40000,2,,,,
67186,60302,10700,319878,1,2,40000+,3,,,,
67187,71566,10700,319878,2,2,40000+,1,,,,
67188,9518,10700,319878,3,2,<=40000,1,,,,
67189,30706,10700,319878,4,2,<=40000,2,,,,
67190,49123,10700,319878,5,2,<=40000,3,,,,
67191,59686,10700,319878,6,2,<=40000,4,,,,
67192,75694,10700,319878,7,2,<=40000,2,,,,
67193,19749,10700,319878,8,2,40000+,1,,,,
67194,52395,10700,319878,9,2,40000+,2,,,,
67195,6235,10700,319878,10,2,<=40000,1,,,,
67196,38021,10700,320014,0,1,<=40000,1,,,,
67197,13540,10700,320216,0,1,<=40000,1,,,,
67198,53299,10700,320216,1,1,<=40000,3,,,,
67199,52823,10700,320216,2,1,<=40000,1,,,,
67200,29891,10700,321561,0,1,<=40000,1,,,,
67201,24233,10700,321561,1,1,<=40000,1,,,,
67202,29859,10700,321561,2,1,<=40000,2,,,,
67203,5019,10700,321844,0,3,<=40000,2,,,,
67204,16470,10700,321844,1,3,<=40000,2,,,,
67205,14377,10700,321844,2,3,40000+,6,,,,
67206,73669,10700,321844,3,3,40000+,2,,,,
67207,47692,10700,321844,4,3,40000+,3,,,,
67208,64543,10700,321844,5,3,40000+,2,,,,
67209,13701,10700,328528,0,4+,40000+,2,,,,
67210,66672,10700,328528,1,4+,<=40000,3,,,,
67211,57821,10700,328528,2,4+,<=40000,2,,,,
67212,43486,10700,329100,0,3,40000+,3,,,,
67213,4035,10700,329100,1,3,40000+,1,,,,
67214,17487,10700,329100,2,3,40000+,2,,,,
67215,13778,10700,329100,3,3,40000+,4,,,,
67216,56012,10700,329100,4,3,<=40000,3,,,,
67217,72671,10700,329100,5,3,40000+,2,,,,
67218,8127,10700,329100,6,3,40000+,3,,,,
67219,77383,10700,329100,7,3,40000+,0,,,,
67220,70128,10700,329100,8,3,40000+,1,,,,
67221,56812,10700,329100,9,3,<=40000,2,,,,
67222,30692,10700,329100,10,3,40000+,2,,,,
67223,20668,10700,329100,11,3,<=40000,3,,,,
67224,63691,10700,329100,12,3,<=40000,0,,,,
67225,9777,10700,331848,0,3,40000+,2,,,,
67226,18201,10700,331848,1,3,40000+,2,,,,
67227,48041,10700,336189,0,4+,40000+,2,,,,
67228,47611,10700,336189,1,4+,40000+,2,,,,
67229,7372,10700,336189,2,4+,<=40000,1,,,,
67230,42195,10700,337716,0,1,<=40000,2,,,,
67231,50324,10700,337716,1,1,<=40000,1,,,,
67232,23375,10700,337716,2,1,<=40000,1,,,,
67233,47357,10700,337716,3,1,<=40000,1,,,,
67234,74222,10700,338729,0,4+,40000+,2,,,,
67235,71722,10700,338729,1,4+,40000+,2,,,,
67236,70780,10700,338729,2,4+,40000+,2,,,,
67237,45416,10700,338729,3,4+,<=40000,3,,,,
67238,61152,10700,338729,4,4+,<=40000,2,,,,
67239,51099,10700,340363,0,1,<=40000,1,,,,
67240,69128,10700,340363,1,1,<=40000,1,,,,
67241,47653,10700,340363,2,1,<=40000,2,,,,
67242,12633,10700,340363,3,1,<=40000,1,,,,
67243,43010,10700,340363,4,1,<=40000,2,,,,
67244,63073,10700,342884,0,2,40000+,1,,,,
67245,71485,10700,342884,1,2,<=40000,2,,,,
67246,39643,10700,342884,2,2,40000+,3,,,,
67247,58879,10700,342884,3,2,40000+,2,,,,
67248,40141,10700,342898,0,1,<=40000,1,,,,
67249,14733,10700,342898,1,1,<=40000,1,,,,
67250,15814,10700,342898,2,1,<=40000,1,,,,
67251,15135,10700,342898,3,1,<=40000,0,,,,
67252,51674,10700,342898,4,1,<=40000,1,,,,
67253,52706,10700,342898,5,1,<=40000,1,,,,
67254,35915,10700,342898,6,1,<=40000,1,,,,
67255,5086,10700,342898,7,1,<=40000,0,,,,
67256,62808,10700,342898,8,1,<=40000,1,,,,
67257,25248,10700,342898,9,1,<=40000,3,,,,
67258,67107,10700,342898,10,1,<=40000,1,,,,
67259,67038,10700,342898,11,1,<=40000,1,,,,
67260,13385,10700,342898,12,1,<=40000,1,,,,
67261,44668,10700,342898,13,1,<=40000,1,,,,
67262,38975,10700,345817,0,2,<=40000,1,,,,
67263,59612,10700,346359,0,4+,<=40000,1,,,,
67264,29385,10700,346359,1,4+,40000+,4,,,,
67265,42753,10700,346359,2,4+,<=40000,3,,,,
67266,918,10700,353200,0,1,<=40000,1,,,,
67267,24852,10700,353200,1,1,<=40000,0,,,,
67268,29473,10700,353200,2,1,<=40000,0,,,,
